date,overnightRiskSplit,allYearSplit,currentComponentStrategyId,priorCloseComponentStrategyId,currentSessionSeason,priorCloseSeason,currentThesisKind,priorCloseThesisKind,targetUngPosition,priorCloseUngWeight,preTradeOpenUngWeight,deployedUngWeight,priorCloseOverlayActive,currentSessionOverlayActive,eitherOverlayActive,ungOvernightReturnPct,ungIntradayReturnPct,grossPortfolioCloseToOpenContributionPct,grossPortfolioOpenToCloseContributionPctOnOpenEquity,grossPortfolioInteractionContributionPct,grossPortfolioOpenToCloseContributionPctOnPriorCloseEquity,closeToOpenNetContributionPct,openToCloseNetContributionPct,additiveNetReturnPct,reportedNetReturnPct,reportedNetReconciliationResidualPct,reportedGrossReturnPct,grossAdditiveReturnPct,reportedGrossReconciliationResidualPct,grossUngCloseToOpenContributionPct,grossUngOpenToCloseContributionPctOnOpenEquity,grossUngOpenToCloseInteractionContributionPct,grossUngOpenToCloseContributionPctOnPriorCloseEquity,ungCloseToOpenNetContributionPct,ungOpenToCloseNetContributionPct,ungAdditiveNetContributionPct,grossIndexCloseToOpenContributionPct,grossIndexOpenToCloseContributionPctOnOpenEquity,grossIndexOpenToCloseInteractionContributionPct,grossIndexOpenToCloseContributionPctOnPriorCloseEquity,indexCloseToOpenNetContributionPct,indexOpenToCloseNetContributionPct,indexAdditiveNetContributionPct,openTradingCostPct,gasTradingCostPct,indexTradingCostPct,borrowCostPct,frictionContractId,frictionScenarioId,executionPriceConvention
2022-01-06,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-0.07812679,0.07818787,-0.19662725,0.06975315,-0.00013715,0.069616,-0.19662725,0.06953617,-0.12709108,-0.1271,0.00000892,-0.127,-0.12701125,-0.00001125,0,0,0,0,0,0,0,-0.19662725,0.06975315,-0.00013715,0.069616,-0.19662725,0.06953617,-0.12709108,0.00007983,0,0.00007983,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-01-07,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,1.01562588,0.69605685,0.01060499,-0.49179223,-0.00005215,-0.49184438,0.01060499,-0.49185066,-0.48124567,-0.4812,-0.00004567,-0.4812,-0.48123939,-0.00003939,0,0,0,0,0,0,0,0.01060499,-0.49179223,-0.00005215,-0.49184438,0.01060499,-0.49185066,-0.48124567,0.00000628,0,0.00000628,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-01-10,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,5.14592242,0.3652315,-0.85255994,0.77541524,-0.00661088,0.76880436,-0.85255994,0.76880436,-0.08375558,-0.0838,0.00004442,-0.0838,-0.08375558,0.00004442,0,0,0,0,0,0,0,-0.85255994,0.77541524,-0.00661088,0.76880436,-0.85255994,0.76880436,-0.08375558,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-01-11,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-1.892287,4.37685588,-0.10594495,1.06736711,-0.00113082,1.06623629,-0.10594495,1.06623628,0.96029133,0.9603,-0.00000867,0.9603,0.96029134,-0.00000866,0,0,0,0,0,0,0,-0.10594495,1.06736711,-0.00113082,1.06623629,-0.10594495,1.06623629,0.96029134,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-01-12,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,8.17342287,4.92772659,0.46761649,-0.14018329,-0.00065552,-0.14083881,0.46761649,-0.14083881,0.32677768,0.3268,-0.00002232,0.3268,0.32677768,-0.00002232,0,0,0,0,0,0,0,0.46761649,-0.14018329,-0.00065552,-0.14083881,0.46761649,-0.14083881,0.32677768,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-01-13,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-6.63744773,-4.76190507,0.23991091,-1.79467736,-0.00430563,-1.79898299,0.23991091,-1.79898299,-1.55907208,-1.5591,0.00002792,-1.5591,-1.55907208,0.00002792,0,0,0,0,0,0,0,0.23991091,-1.79467736,-0.00430563,-1.79898299,0.23991091,-1.79898299,-1.55907208,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-01-14,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-1.69013926,1.50429826,-0.72011105,0.85157359,-0.00613228,0.84544131,-0.72011105,0.84544131,0.12533026,0.1253,0.00003026,0.1253,0.12533026,0.00003026,0,0,0,0,0,0,0,-0.72011105,0.85157359,-0.00613228,0.84544131,-0.72011105,0.84544131,0.12533026,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-01-18,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,1.55257774,-0.41695913,-1.13215398,-0.70771792,0.00801246,-0.69970546,-1.13215398,-0.69970546,-1.83185944,-1.8319,0.00004056,-1.8319,-1.83185944,0.00004056,0,0,0,0,0,0,0,-1.13215398,-0.70771792,0.00801246,-0.69970546,-1.13215398,-0.69970546,-1.83185944,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-01-19,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-0.27913442,-5.87823761,0.32583304,-1.37991308,-0.00449621,-1.38440929,0.32583304,-1.38440929,-1.05857625,-1.0586,0.00002375,-1.0586,-1.05857625,0.00002375,0,0,0,0,0,0,0,0.32583304,-1.37991308,-0.00449621,-1.38440929,0.32583304,-1.38440929,-1.05857625,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-01-20,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-3.04832605,-1.61042975,0.50852539,-1.61713254,-0.00822353,-1.62535607,0.50852539,-1.62535607,-1.11683068,-1.1168,-0.00003068,-1.1168,-1.11683068,-0.00003068,0,0,0,0,0,0,0,0.50852539,-1.61713254,-0.00822353,-1.62535607,0.50852539,-1.62535607,-1.11683068,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-01-21,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,1.55884498,0.53722678,-0.32037554,-1.77403459,0.00568357,-1.76835102,-0.32037554,-1.76838939,-2.08876493,-2.0888,0.00003507,-2.0887,-2.08872656,-0.00002656,0,0,0,0,0,0,0,-0.32037554,-1.77403459,0.00568357,-1.76835102,-0.32037554,-1.76838939,-2.08876493,0.00003837,0,0.00003837,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-01-24,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,2.13740248,-0.44843363,-1.40862241,1.84418963,-0.02597767,1.81821196,-1.40862241,1.81821196,0.40958955,0.4096,-0.00001045,0.4096,0.40958955,-0.00001045,0,0,0,0,0,0,0,-1.40862241,1.84418963,-0.02597767,1.81821196,-1.40862241,1.81821196,0.40958955,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-01-25,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,1.27627688,0.59303132,-1.56772145,0.1566556,-0.00245592,0.15419968,-1.56772145,0.15419968,-1.41352177,-1.4135,-0.00002177,-1.4135,-1.41352177,-0.00002177,0,0,0,0,0,0,0,-1.56772145,0.1566556,-0.00245592,0.15419968,-1.56772145,0.15419968,-1.41352177,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-01-26,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,6.63228145,-3.38632146,1.69584175,-1.84306519,-0.03125547,-1.87432066,1.69584175,-1.87432066,-0.17847891,-0.1785,0.00002109,-0.1785,-0.17847891,0.00002109,0,0,0,0,0,0,0,1.69584175,-1.84306519,-0.03125547,-1.87432066,1.69584175,-1.87432066,-0.17847891,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-01-27,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,1.93133381,6.66666533,1.12233991,-1.69950065,-0.01907417,-1.71857482,1.12233991,-1.71857483,-0.59623492,-0.5962,-0.00003492,-0.5962,-0.59623491,-0.00003491,0,0,0,0,0,0,0,1.12233991,-1.69950065,-0.01907417,-1.71857482,1.12233991,-1.71857482,-0.59623491,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-01-28,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,9.99999686,-2.69138083,0.3568799,2.15917283,0.00770565,2.16687848,0.3568799,2.16682774,2.52370764,2.5237,0.00000764,2.5238,2.52375838,-0.00004162,0,0,0,0,0,0,0,0.3568799,2.15917283,0.00770565,2.16687848,0.3568799,2.16682774,2.52370764,0.00005074,0,0.00005074,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-01-31,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,4.11800896,0.41322133,-0.03223496,2.09132108,-0.00067414,2.09064694,-0.03223496,2.09063104,2.05839608,2.0584,-0.00000392,2.0584,2.05841198,0.00001198,0,0,0,0,0,0,0,-0.03223496,2.09132108,-0.00067414,2.09064694,-0.03223496,2.09063104,2.05839608,0.0000159,0,0.0000159,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-01,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-2.11640568,2.70270735,0.20083328,0.44474312,0.00089319,0.44563631,0.20083328,0.44563632,0.6464696,0.6465,-0.0000304,0.6465,0.64646959,-0.00003041,0,0,0,0,0,0,0,0.20083328,0.44474312,0.00089319,0.44563631,0.20083328,0.44563631,0.64646959,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-02,train,train,ngas-winter-alpha,ngas-summer-alpha,winter,summer,cold-long,index-fallback,0.3438,0,0,0.336924,false,true,true,9.18128456,1.66041492,0.72077894,0.68111057,0.0049093,0.68601987,0.72077894,0.6717717,1.39255064,1.3926,-0.00004936,1.4068,1.40679881,-0.00000119,0,0.55943364,0.00403228,0.56346592,0,0.55260664,0.55260664,0.72077894,0.12167693,0.00087702,0.12255396,0.72077894,0.11916506,0.839944,0.01424818,0.01085928,0.0033889,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-03,train,train,ngas-winter-alpha,ngas-winter-alpha,winter,winter,reversion-short,cold-long,-0.2071,0.34024899,0.31907944,-0.202958,true,true,true,-10.5900963,1.59104578,-4.65813217,-1.12302397,0.05231194,-1.07071203,-4.65813217,-1.08775279,-5.74588496,-5.7459,0.00001504,-5.7288,-5.7288442,-0.0000442,-3.60326961,-0.32291547,0.01504183,-0.30787364,-3.60326961,-0.32380069,-3.9270703,-1.05486256,-0.8001085,0.03727011,-0.76283839,-1.05486256,-0.7639521,-1.81881466,0.01704076,0.01592705,0.00111371,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-04,train,train,ngas-winter-alpha,ngas-winter-alpha,winter,winter,reversion-short,reversion-short,-0.2468,-0.20856669,-0.20234127,-0.241864,true,true,true,-2.49420134,-5.77037088,0.50575245,1.85627926,0.00938818,1.86566744,0.50575245,1.86403729,2.36978974,2.3698,-0.00001026,2.3714,2.37141989,0.00001989,0.52020732,1.39564498,0.00705851,1.40270349,0.52020732,1.40143237,1.92163969,-0.01445487,0.46063428,0.00232967,0.46296395,-0.01445487,0.46260493,0.44815006,0.00163014,0.00127112,0.00035902,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-07,train,train,ngas-summer-alpha,ngas-winter-alpha,summer,winter,index-fallback,reversion-short,0,-0.22375761,-0.21013365,0,true,false,true,-4.92424069,-0.46481173,1.23997283,-0.58271255,-0.00722548,-0.58993803,1.23997283,-0.59936121,0.64061162,0.6406,0.00001162,0.65,0.6500348,0.0000348,1.10183635,0,0,0,1.10183635,-0.00680766,1.09502869,0.13813648,-0.58271255,-0.00722548,-0.58993803,0.13813648,-0.59255356,-0.45441707,0.00942319,0.00680766,0.00261553,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-08,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,0.66711396,-2.45195415,-0.14545266,1.00163367,-0.0014569,1.00017677,-0.14545266,1.00017677,0.85472411,0.8547,0.00002411,0.8547,0.85472411,0.00002411,0,0,0,0,0,0,0,-0.14545266,1.00163367,-0.0014569,1.00017677,-0.14545266,1.00017677,0.85472411,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-09,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-3.87228694,-0.70670976,1.01344037,0.53691752,0.00544134,0.54235886,1.01344037,0.54235539,1.55579576,1.5558,-0.00000424,1.5558,1.55579923,-7.7e-7,0,0,0,0,0,0,0,1.01344037,0.53691752,0.00544134,0.54235886,1.01344037,0.54235539,1.55579576,0.00000347,0,0.00000347,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-10,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-2.20640865,1.09170724,-1.42613667,-0.38364839,0.00547135,-0.37817704,-1.42613667,-0.37817704,-1.80431371,-1.8043,-0.00001371,-1.8043,-1.80431371,-0.00001371,0,0,0,0,0,0,0,-1.42613667,-0.38364839,0.00547135,-0.37817704,-1.42613667,-0.37817704,-1.80431371,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-11,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-1.94384774,2.42290695,-0.00836879,-2.18037277,0.00018247,-2.1801903,-0.00836879,-2.1801903,-2.18855909,-2.1886,0.00004091,-2.1886,-2.18855909,0.00004091,0,0,0,0,0,0,0,-0.00836879,-2.18037277,0.00018247,-2.1801903,-0.00836879,-2.1801903,-2.18855909,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-14,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,2.36559088,1.89075954,-0.14098704,-0.09076425,0.00012797,-0.09063628,-0.14098704,-0.09063628,-0.23162332,-0.2316,-0.00002332,-0.2316,-0.23162332,-0.00002332,0,0,0,0,0,0,0,-0.14098704,-0.09076425,0.00012797,-0.09063628,-0.14098704,-0.09063628,-0.23162332,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-15,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,3.23024234,0.66577513,1.1831031,0.53965395,0.00638466,0.54603861,1.1831031,0.54603861,1.72914171,1.7291,0.00004171,1.7291,1.72914171,0.00004171,0,0,0,0,0,0,0,1.1831031,0.53965395,0.00638466,0.54603861,1.1831031,0.54603861,1.72914171,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-16,train,train,ngas-winter-alpha,ngas-summer-alpha,winter,summer,warm-short,index-fallback,-0.5625,0,0,-0.55125,false,true,true,2.57936737,1.99870704,-0.48614847,-0.84675065,0.00411647,-0.84263418,-0.48614847,-0.86566908,-1.35181755,-1.3518,-0.00001755,-1.3288,-1.32878265,0.00001735,0,-1.10178726,0.00535632,-1.09643093,0,-1.11398517,-1.11398517,-0.48614847,0.25503661,-0.00123986,0.25379675,-0.48614847,0.2483161,-0.23783237,0.02303489,0.01755424,0.00548065,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-17,train,train,ngas-winter-alpha,ngas-winter-alpha,winter,winter,warm-short,warm-short,-0.5625,-0.56720196,-0.56914747,-0.55125,true,true,true,0,-0.94816448,-0.34182962,-0.1285028,0.00043926,-0.12806354,-0.34182962,-0.12867813,-0.47050775,-0.4705,-0.00000775,-0.4699,-0.46989316,0.00000684,0,0.52267567,-0.00178666,0.52088901,0,0.52031825,0.52031825,-0.34182962,-0.65117847,0.00222592,-0.64895255,-0.34182962,-0.64899638,-0.990826,0.00061459,0.00057076,0.00004383,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-18,train,train,ngas-winter-alpha,ngas-winter-alpha,winter,winter,reversion-short,warm-short,-0.25,-0.54672917,-0.5688951,-0.245,true,true,true,2.6164636,-4.16666716,-1.38179366,0.39534399,-0.00546284,0.38988115,-1.38179366,0.376644,-1.00514966,-1.0051,-0.00004966,-0.9919,-0.99191251,-0.00001251,-1.43049698,1.02083345,-0.01410581,1.00672764,-1.43049698,0.99650621,-0.43399077,0.04870332,-0.62548946,0.00864297,-0.61684649,0.04870332,-0.61986221,-0.57115889,0.01323715,0.01022143,0.00301572,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-22,train,train,ngas-summer-alpha,ngas-winter-alpha,summer,winter,index-fallback,reversion-short,0,-0.23389836,-0.24599867,0,true,false,true,3.76378929,-2.0012489,-1.34019815,-0.43606422,0.00584412,-0.4302201,-1.34019815,-0.44044147,-1.78063962,-1.7806,-0.00003962,-1.7704,-1.77041825,-0.00001825,-0.88034414,0,0,0,-0.88034414,-0.00776646,-0.8881106,-0.45985401,-0.43606422,0.00584412,-0.4302201,-0.45985401,-0.43267503,-0.89252904,0.01022139,0.00776646,0.00245493,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-23,train,train,ngas-winter-alpha,ngas-summer-alpha,winter,summer,cold-long,index-fallback,0.3438,0,0,0.336924,false,true,true,2.16975208,0.68707438,0.74459522,-1.50541601,-0.01120926,-1.51662527,0.74459522,-1.53088307,-0.78628785,-0.7863,0.00001215,-0.772,-0.77203005,-0.00003005,0,0.23149185,0.00172368,0.23321553,0,0.22235368,0.22235368,0.74459522,-1.73690786,-0.01293293,-1.74984079,0.74459522,-1.75323675,-1.00864153,0.01425781,0.01086185,0.00339596,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-24,train,train,ngas-winter-alpha,ngas-winter-alpha,winter,winter,cold-long,cold-long,0.3438,0.34447343,0.36243078,0.336924,true,true,true,5.33497927,-4.06359626,0.11594899,1.67618514,0.00194352,1.67812866,0.11594899,1.67705471,1.7930037,1.793,0.0000037,1.7941,1.79407765,-0.00002235,1.8377586,-1.36912311,-0.00158748,-1.37071059,1.8377586,-1.37152775,0.46623085,-1.72180961,3.04530825,0.003531,3.04883925,-1.72180961,3.04858247,1.32677286,0.00107394,0.00081716,0.00025678,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-25,train,train,ngas-winter-alpha,ngas-winter-alpha,winter,winter,cold-long,cold-long,0.3438,0.31790746,0.31274591,0.336924,true,true,true,-2.08717672,-0.81504775,-0.47122595,0.86743634,-0.00408759,0.86334875,-0.47122595,0.8623356,0.39110965,0.3911,0.00000965,0.3921,0.3921228,0.0000228,-0.66352905,-0.27460915,0.00129403,-0.27331512,-0.66352905,-0.27408517,-0.93761422,0.1923031,1.14204549,-0.00538161,1.13666387,0.1923031,1.13642077,1.32872387,0.00101315,0.00077005,0.0002431,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-02-28,train,train,ngas-winter-alpha,ngas-winter-alpha,winter,winter,warm-short,cold-long,-0.5625,0.3313074,0.33297276,-0.55125,true,true,true,-0.44247596,-1.8412696,-0.94041296,1.49223518,-0.01403317,1.47820201,-0.94041296,1.44801079,0.50759783,0.5076,-0.00000217,0.5378,0.53778905,-0.00001095,-0.14659556,1.01499987,-0.00954519,1.00545468,-0.14659556,0.97742564,0.83083008,-0.7938174,0.47723531,-0.00448798,0.47274733,-0.7938174,0.47058515,-0.32323225,0.03019122,0.02802904,0.00216218,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-03-01,train,train,ngas-summer-alpha,ngas-winter-alpha,summer,winter,index-fallback,warm-short,0,-0.53330438,-0.54747257,0,true,false,true,1.61707632,2.54615259,-1.01269879,-1.16064415,0.01175383,-1.14889032,-1.01269879,-1.17167505,-2.18437384,-2.1844,0.00002616,-2.1616,-2.16158911,0.00001089,-0.86239389,0,0,0,-0.86239389,-0.01734171,-0.8797356,-0.1503049,-1.16064415,0.01175383,-1.14889032,-0.1503049,-1.15433334,-1.30463824,0.02278473,0.01734171,0.00544302,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-03-02,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,4.46926931,1.1289396,0.56970857,1.20051958,0.00683946,1.20735904,0.56970857,1.20735522,1.77706379,1.7771,-0.00003621,1.7771,1.77706761,-0.00003239,0,0,0,0,0,0,0,0.56970857,1.20051958,0.00683946,1.20735904,0.56970857,1.20735521,1.77706378,0.00000383,0,0.00000383,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-03-03,train,train,ngas-winter-alpha,ngas-summer-alpha,winter,summer,reversion-short,index-fallback,-0.25,0,0,-0.245,false,true,true,-3.17274325,0.97087289,0.61939426,-1.19908793,-0.00742708,-1.20651501,0.61939426,-1.21686965,-0.59747539,-0.5975,0.00002461,-0.5871,-0.58712075,-0.00002075,0,-0.23786386,-0.00147332,-0.23933717,0,-0.24722573,-0.24722573,0.61939426,-0.96122407,-0.00595377,-0.96717784,0.61939426,-0.96964392,-0.35024966,0.01035464,0.00788856,0.00246608,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-03-04,train,train,ngas-winter-alpha,ngas-winter-alpha,winter,winter,reversion-short,reversion-short,-0.3125,-0.25040701,-0.25908042,-0.30625,true,true,true,2.22356282,1.9400348,-1.19864359,-0.63677621,0.00763268,-0.62914353,-1.19864359,-0.63125662,-1.82990021,-1.8299,-2.1e-7,-1.8278,-1.82778712,0.00001288,-0.55679572,-0.59413566,0.00712157,-0.58701409,-0.55679572,-0.58850542,-1.14530114,-0.64184787,-0.04264055,0.00051111,-0.04212944,-0.64184787,-0.04275119,-0.68459906,0.00211308,0.00149133,0.00062175,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-03-07,train,train,ngas-winter-alpha,ngas-winter-alpha,winter,winter,reversion-short,reversion-short,-0.3125,-0.31419882,-0.31762591,-0.30625,true,true,true,0.7497068,-2.97652302,-0.33735313,-1.0795265,0.00364182,-1.07588468,-0.33735313,-1.07629907,-1.4136522,-1.4137,0.0000478,-1.4132,-1.41323781,-0.00003781,-0.23555699,0.91156017,-0.00307518,0.908485,-0.23555699,0.9081222,0.67256521,-0.10179614,-1.99108667,0.00671699,-1.98436968,-0.10179614,-1.98442126,-2.0862174,0.00041438,0.0003628,0.00005158,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-03-08,train,train,ngas-winter-alpha,ngas-winter-alpha,winter,winter,reversion-short,reversion-short,-0.216,-0.30037831,-0.28087661,-0.21168,true,true,true,-5.07374969,-0.12430365,1.51712853,-0.49927791,-0.00757469,-0.5068526,1.51712853,-0.51029116,1.00683737,1.0068,0.00003737,1.0103,1.01027593,-0.00002407,1.52404437,0.0263126,0.0003992,0.02671179,1.52404437,0.0244639,1.54850827,-0.00691584,-0.52559051,-0.00797388,-0.53356439,-0.00691584,-0.53475507,-0.54167091,0.00343857,0.00224789,0.00119068,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-03-09,train,train,ngas-summer-alpha,ngas-winter-alpha,summer,winter,index-fallback,reversion-short,0,-0.21248496,-0.20795725,0,true,false,true,-0.37336321,-0.62461199,1.79574061,0.57165902,0.01026551,0.58192453,1.79574061,0.57301525,2.36875586,2.3688,-0.00004414,2.3777,2.37766514,-0.00003486,0.07933407,0,0,0,0.07933407,-0.00677413,0.07255994,1.71640654,0.57165902,0.01026551,0.58192453,1.71640654,0.57978938,2.29619593,0.00890928,0.00677413,0.00213515,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-03-10,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,1.19422084,1.36645533,-1.11649219,0.56970742,-0.00636074,0.56334668,-1.11649219,0.56334668,-0.55314551,-0.5531,-0.00004551,-0.5531,-0.55314551,-0.00004551,0,0,0,0,0,0,0,-1.11649219,0.56970742,-0.00636074,0.56334668,-1.11649219,0.56334668,-0.55314551,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-03-11,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,2.20588613,0.65947607,0.67622721,-2.06442369,-0.01396019,-2.07838388,0.67622721,-2.07838613,-1.40215892,-1.4022,0.00004108,-1.4022,-1.40215667,0.00004333,0,0,0,0,0,0,0,0.67622721,-2.06442369,-0.01396019,-2.07838388,0.67622721,-2.07838612,-1.40215891,0.00000224,0,0.00000224,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2022-03-14,train,train,ngas-winter-alpha,ngas-summer-alpha,winter,summer,warm-short,index-fallback,-0.5625,0,0,-0.55125,false,true,true,-1.90590581,0,0.10505219,-0.46019291,-0.00048344,-0.46067635,0.10505219,-0.48384917,-0.37879698,-0.3788,0.00000302,-0.3556,-0.35562416,-0.00002416,0,0,0,0,0,-0.01765853,-0.01765853,0.10505219,-0.46019291,-0.00048344,-0.46067635,0.10505219,-0.46619064,-0.36113845,0.02317282,0.01765853,0.00551429,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
