issueDate,targetDate,leadDays,windowId,modelId,symbol,priorTradeDate,entryTradeDate,targetTradeDate,priorClose,entryClose,targetClose,returnPctPriorCloseToTarget,returnPctEntryCloseToTarget,qualifies
2024-03-18,2024-03-20,2,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-15,2024-03-18,2024-03-20,15.130000114440918,15.34000015258789,15.369999885559082,1.586,0.196,false
2024-03-18,2024-03-20,2,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-15,2024-03-18,2024-03-20,1.6549999713897705,1.7029999494552612,1.6990000009536743,2.659,-0.235,false
2024-03-18,2024-03-19,1,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-15,2024-03-18,2024-03-19,15.130000114440918,15.34000015258789,15.640000343322754,3.371,1.956,false
2024-03-18,2024-03-19,1,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-15,2024-03-18,2024-03-19,1.6549999713897705,1.7029999494552612,1.74399995803833,5.378,2.408,false
2024-03-18,2024-03-21,3,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-15,2024-03-18,2024-03-21,15.130000114440918,15.34000015258789,15.319999694824219,1.256,-0.13,false
2024-03-18,2024-03-21,3,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-15,2024-03-18,2024-03-21,1.6549999713897705,1.7029999494552612,1.6829999685287476,1.692,-1.174,false
2024-03-18,2024-03-25,7,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-15,2024-03-18,2024-03-25,15.130000114440918,15.34000015258789,15.039999961853027,-0.595,-1.956,false
2024-03-18,2024-03-25,7,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-15,2024-03-18,2024-03-25,1.6549999713897705,1.7029999494552612,1.6150000095367432,-2.417,-5.167,false
2024-03-18,2024-03-27,9,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-15,2024-03-18,2024-03-27,15.130000114440918,15.34000015258789,14.350000381469727,-5.155,-6.454,false
2024-03-18,2024-03-27,9,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-15,2024-03-18,2024-03-27,1.6549999713897705,1.7029999494552612,1.718000054359436,3.807,0.881,false
2024-03-18,2024-03-26,8,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-15,2024-03-18,2024-03-26,15.130000114440918,15.34000015258789,14.960000038146973,-1.124,-2.477,false
