date,symbol,weightedAnomalyF,coveragePct,extremeCount,sampledWeight,locationCount,heatingSeason,qualifies,open,close,volume,storageBcf,dailyReturnPct
2022-05-02,UNG,0.38,0,0,1.06,18,false,false,101.639999,104,1244600,1567,4
2022-05-02,NG=F,0.38,0,0,1.06,18,false,false,7.412,7.475,110917,1567,3.189
2022-05-03,UNG,0.73,0,0,1.06,18,false,false,109.239998,107.160004,2023750,1567,3.038
2022-05-03,NG=F,0.73,0,0,1.06,18,false,false,7.54,7.954,153339,1567,6.408
2022-05-04,UNG,0.3,0,0,1.06,18,false,false,115.120003,116.040001,1759525,1567,8.287
2022-05-04,NG=F,0.3,0,0,1.06,18,false,false,7.815,8.415,132317,1567,5.796
2022-05-05,UNG,1,0,0,1.06,18,false,false,114.760002,120.400002,2391875,1567,3.757
2022-05-05,NG=F,1,0,0,1.06,18,false,false,8.355,8.783,160163,1567,4.373
2022-05-06,UNG,-0.7,0.047,0,1.06,18,false,false,117.160004,110.720001,2604100,1643,-8.04
2022-05-06,NG=F,-0.7,0.047,0,1.06,18,false,false,8.843,8.043,168297,1643,-8.425
2022-05-09,UNG,-0.5,0.208,0,1.06,18,false,false,104.720001,97.239998,2937675,1643,-12.175
2022-05-09,NG=F,-0.5,0.208,0,1.06,18,false,false,7.843,7.026,202616,1643,-12.645
2022-05-10,UNG,2.17,0.047,0,1.06,18,false,false,92.760002,99.160004,3419175,1643,1.975
2022-05-10,NG=F,2.17,0.047,0,1.06,18,false,false,7.03,7.385,185464,1643,5.11
2022-05-11,UNG,5.13,0,0,1.06,18,false,false,104.32,105.519997,1653650,1643,6.414
2022-05-11,NG=F,5.13,0,0,1.06,18,false,false,7.312,7.64,120930,1643,3.453
2022-05-12,UNG,7.63,0,0,1.06,18,false,false,102.519997,105.919998,1381525,1643,0.379
2022-05-12,NG=F,7.63,0,0,1.06,18,false,false,7.637,7.739,107056,1643,1.296
2022-05-13,UNG,8.01,0,0,1.06,18,false,false,107.199997,105.080002,1104225,1732,-0.793
2022-05-13,NG=F,8.01,0,0,1.06,18,false,false,7.673,7.663,85042,1732,-0.982
2022-05-16,UNG,4.37,0,0,1.06,18,false,false,111,109.599998,1552300,1732,4.301
2022-05-16,NG=F,4.37,0,0,1.06,18,false,false,7.7,7.956,93521,1732,3.824
2022-05-17,UNG,2.65,0,0,1.06,18,false,false,113.559998,113.760002,1409975,1732,3.796
2022-05-17,NG=F,2.65,0,0,1.06,18,false,false,8.016,8.304,76666,1732,4.374
2022-05-18,UNG,2.99,0,0,1.06,18,false,false,115.360001,113.959999,1225800,1732,0.176
2022-05-18,NG=F,2.99,0,0,1.06,18,false,false,8.318,8.368,80717,1732,0.771
2022-05-19,UNG,6.16,0,0,1.06,18,false,false,112.800003,111.919998,1105300,1732,-1.79
2022-05-19,NG=F,6.16,0,0,1.06,18,false,false,8.24,8.308,90577,1732,-0.717
2022-05-20,UNG,7.8,0,0,1.06,18,false,false,109.919998,110.919998,1378325,1819,-0.893
2022-05-20,NG=F,7.8,0,0,1.06,18,false,false,8.112,8.083,85458,1819,-2.708
2022-05-23,UNG,-2.78,0.17,0,1.06,18,false,false,111.639999,120.279999,1767200,1819,8.439
2022-05-23,NG=F,-2.78,0.17,0,1.06,18,false,false,8.079,8.744,65546,1819,8.178
2022-05-24,UNG,-2.83,0.038,0,1.06,18,false,false,120,120.480003,1413300,1819,0.166
2022-05-24,NG=F,-2.83,0.038,0,1.06,18,false,false,8.727,8.796,31660,1819,0.595
2022-05-25,UNG,-1.91,0.113,0,1.06,18,false,false,125.199997,122.120003,2174200,1819,1.361
2022-05-25,NG=F,-1.91,0.113,0,1.06,18,false,false,8.831,8.971,37393,1819,1.99
2022-05-26,UNG,-1.09,0.038,0,1.06,18,false,false,122.68,118.919998,2011000,1819,-2.62
2022-05-26,NG=F,-1.09,0.038,0,1.06,18,false,false,8.984,8.908,163265,1819,-0.702
2022-05-27,UNG,-0.53,0.085,0,1.06,18,false,false,114.040001,118.32,1708975,1901,-0.505
2022-05-27,NG=F,-0.53,0.085,0,1.06,18,false,false,8.811,8.727,107093,1901,-2.032
2022-05-31,UNG,7.13,0,0,1.06,18,false,false,115.879997,111.639999,1874975,1901,-5.646
2022-05-31,NG=F,7.13,0,0,1.06,18,false,false,8.874,8.145,125484,1901,-6.669
2022-06-01,UNG,3.65,0,0,1.06,18,false,false,115.800003,119.160004,2178050,1901,6.736
2022-06-01,NG=F,3.65,0,0,1.06,18,false,false,8.271,8.696,111962,1901,6.765
2022-06-02,UNG,2.1,0,0,1.06,18,false,false,121.519997,115.160004,2021875,1901,-3.357
2022-06-02,NG=F,2.1,0,0,1.06,18,false,false,8.783,8.485,119011,1901,-2.426
2022-06-03,UNG,1.1,0,0,1.06,18,false,false,115.68,115.839996,1189325,2003,0.59
2022-06-03,NG=F,1.1,0,0,1.06,18,false,false,8.412,8.523,75228,2003,0.448
2022-06-06,UNG,1.97,0,0,1.06,18,false,false,123.839996,126.919998,1964450,2003,9.565
2022-06-06,NG=F,1.97,0,0,1.06,18,false,false,8.75,9.322,129103,2003,9.375
2022-06-07,UNG,1.54,0,0,1.06,18,false,false,126.199997,126.879997,1524275,2003,-0.032
2022-06-07,NG=F,1.54,0,0,1.06,18,false,false,9.359,9.293,140029,2003,-0.311
2022-06-08,UNG,1.4,0,0,1.06,18,false,false,128.720001,117.639999,3679000,2003,-7.282
2022-06-08,NG=F,1.4,0,0,1.06,18,false,false,9.335,8.699,250296,2003,-6.392
2022-06-09,UNG,0.59,0,0,1.06,18,false,false,109.599998,121.480003,2904200,2003,3.264
2022-06-09,NG=F,0.59,0,0,1.06,18,false,false,8.629,8.963,244480,2003,3.035
2022-06-10,UNG,-0.9,0,0,1.06,18,false,false,118.760002,118.879997,1478125,2095,-2.14
2022-06-10,NG=F,-0.9,0,0,1.06,18,false,false,8.997,8.85,134611,2095,-1.261
2022-06-13,UNG,6.72,0,0,1.06,18,false,false,120.440002,117.639999,1690600,2095,-1.043
2022-06-13,NG=F,6.72,0,0,1.06,18,false,false,8.92,8.609,167556,2095,-2.723
2022-06-14,UNG,7.23,0,0,1.06,18,false,false,107.239998,98.879997,4584325,2095,-15.947
2022-06-14,NG=F,7.23,0,0,1.06,18,false,false,8.686,7.189,273717,2095,-16.494
2022-06-15,UNG,6.48,0,0,1.06,18,false,false,102.480003,101.800003,1263650,2095,2.953
2022-06-15,NG=F,6.48,0,0,1.06,18,false,false,7.269,7.42,123589,2095,3.213
2022-06-16,UNG,5.74,0,0,1.06,18,false,false,107.160004,101.080002,1643000,2095,-0.707
2022-06-16,NG=F,5.74,0,0,1.06,18,false,false,7.54,7.464,137433,2095,0.593
2022-06-17,UNG,5.65,0,0,1.06,18,false,false,99.68,94.720001,1792450,2169,-6.292
2022-06-17,NG=F,5.65,0,0,1.06,18,false,false,7.454,6.944,103759,2169,-6.967
2022-06-21,UNG,3.61,0,0,1.06,18,false,false,90.879997,92.800003,1564350,2169,-2.027
2022-06-21,NG=F,3.61,0,0,1.06,18,false,false,6.8,6.808,120010,2169,-1.959
2022-06-22,UNG,3.26,0,0,1.06,18,false,false,91.199997,92.839996,805050,2169,0.043
2022-06-22,NG=F,3.26,0,0,1.06,18,false,false,6.844,6.858,92473,2169,0.734
2022-06-23,UNG,1.46,0,0,1.06,18,false,false,91.720001,85.360001,1494250,2169,-8.057
2022-06-23,NG=F,1.46,0,0,1.06,18,false,false,6.829,6.239,78031,2169,-9.026
2022-06-24,UNG,2.9,0,0,1.06,18,false,false,84.519997,85.160004,1097200,2251,-0.234
2022-06-24,NG=F,2.9,0,0,1.06,18,false,false,6.228,6.22,26571,2251,-0.305
2022-06-27,UNG,-1.06,0,0,1.06,18,false,false,83.239998,88.440002,1426025,2251,3.852
2022-06-27,NG=F,-1.06,0,0,1.06,18,false,false,6.126,6.501,33103,2251,4.518
2022-06-28,UNG,-1.9,0,0,1.06,18,false,false,90.360001,90.599998,1551300,2251,2.442
2022-06-28,NG=F,-1.9,0,0,1.06,18,false,false,6.449,6.551,90792,2251,0.769
2022-06-29,UNG,0.3,0,0,1.06,18,false,false,91.400002,87.480003,1325450,2251,-3.444
2022-06-29,NG=F,0.3,0,0,1.06,18,false,false,6.632,6.498,82205,2251,-0.809
2022-06-30,UNG,2.83,0,0,1.06,18,false,false,88.720001,76.040001,3594925,2251,-13.077
2022-06-30,NG=F,2.83,0,0,1.06,18,false,false,6.428,5.424,182579,2251,-16.528
2022-07-01,UNG,3.18,0,0,1.06,18,false,false,79.480003,77.239998,1591525,2311,1.578
2022-07-01,NG=F,3.18,0,0,1.06,18,false,false,5.701,5.73,106967,2311,5.642
2022-07-05,UNG,4.58,0,0,1.06,18,false,false,75.959999,74.639999,1776750,2311,-3.366
2022-07-05,NG=F,4.58,0,0,1.06,18,false,false,5.712,5.523,110174,2311,-3.613
2022-07-06,UNG,3.82,0,0,1.06,18,false,false,76.080002,75.400002,990975,2311,1.018
2022-07-06,NG=F,3.82,0,0,1.06,18,false,false,5.46,5.51,73506,2311,-0.235
2022-07-07,UNG,2.74,0,0,1.06,18,false,false,78.720001,84.559998,2279100,2311,12.149
2022-07-07,NG=F,2.74,0,0,1.06,18,false,false,5.539,6.297,127670,2311,14.283
2022-07-08,UNG,2.96,0,0,1.06,18,false,false,84.040001,82.279999,1034900,2369,-2.696
2022-07-08,NG=F,2.96,0,0,1.06,18,false,false,6.188,6.034,107326,2369,-4.177
2022-07-11,UNG,1.5,0,0,1.06,18,false,false,89.919998,88.120003,1539950,2369,7.098
2022-07-11,NG=F,1.5,0,0,1.06,18,false,false,6.446,6.426,109392,2369,6.497
2022-07-12,UNG,2.77,0,0,1.06,18,false,false,90.080002,84.839996,2487575,2369,-3.722
2022-07-12,NG=F,2.77,0,0,1.06,18,false,false,6.525,6.163,132046,2369,-4.093
2022-07-13,UNG,2.03,0,0,1.06,18,false,false,88.839996,89.720001,1607100,2369,5.752
2022-07-13,NG=F,2.03,0,0,1.06,18,false,false,6.252,6.689,116805,2369,8.535
2022-07-14,UNG,1.58,0,0,1.06,18,false,false,92.400002,90.800003,1279075,2369,1.204
2022-07-14,NG=F,1.58,0,0,1.06,18,false,false,6.598,6.6,121044,2369,-1.331
2022-07-15,UNG,1.35,0,0,1.06,18,false,false,90.440002,96.959999,988975,2401,6.784
2022-07-15,NG=F,1.35,0,0,1.06,18,false,false,6.669,7.016,105875,2401,6.303
2022-07-18,UNG,2.15,0,0,1.06,18,false,false,99.959999,101.360001,1166375,2401,4.538
2022-07-18,NG=F,2.15,0,0,1.06,18,false,false,7.168,7.479,91133,2401,6.599
2022-07-19,UNG,3.67,0,0,1.06,18,false,false,98.120003,99.720001,1252725,2401,-1.618
2022-07-19,NG=F,3.67,0,0,1.06,18,false,false,7.432,7.264,96160,2401,-2.875
2022-07-20,UNG,5.18,0,0,1.06,18,false,false,101.800003,107.120003,1615650,2401,7.421
2022-07-20,NG=F,5.18,0,0,1.06,18,false,false,7.312,8.007,120860,2401,10.229
2022-07-21,UNG,4.33,0,0,1.06,18,false,false,106,108.080002,1261325,2401,0.896
2022-07-21,NG=F,4.33,0,0,1.06,18,false,false,7.873,7.932,96422,2401,-0.937
2022-07-22,UNG,5.35,0,0,1.06,18,false,false,111.440002,113.199997,1623725,2416,4.737
2022-07-22,NG=F,5.35,0,0,1.06,18,false,false,7.892,8.299,52813,2416,4.627
2022-07-25,UNG,2.6,0.038,0,1.06,18,false,false,114.760002,118.839996,1617650,2416,4.982
2022-07-25,NG=F,2.6,0.038,0,1.06,18,false,false,8.39,8.727,33164,2416,5.157
2022-07-26,UNG,1.38,0,0,1.06,18,false,false,125.919998,120.480003,3019300,2416,1.38
2022-07-26,NG=F,1.38,0,0,1.06,18,false,false,8.814,8.993,38204,2416,3.048
2022-07-27,UNG,2.7,0,0,1.06,18,false,false,119.559998,118.959999,1677225,2416,-1.262
2022-07-27,NG=F,2.7,0,0,1.06,18,false,false,8.881,8.687,105217,2416,-3.403
2022-07-28,UNG,2.83,0,0,1.06,18,false,false,118.160004,113.360001,1755675,2416,-4.707
2022-07-28,NG=F,2.83,0,0,1.06,18,false,false,8.58,8.134,89237,2416,-6.366
2022-07-29,UNG,1.92,0,0,1.06,18,false,false,114.839996,114.480003,1835475,2457,0.988
2022-07-29,NG=F,1.92,0,0,1.06,18,false,false,8.155,8.229,77774,2457,1.168
2022-08-01,UNG,1.78,0,0,1.06,18,false,false,108.68,114,2601525,2457,-0.419
2022-08-01,NG=F,1.78,0,0,1.06,18,false,false,7.91,8.283,104021,2457,0.656
2022-08-02,UNG,3.59,0,0,1.06,18,false,false,108.040001,105.639999,2257225,2457,-7.333
2022-08-02,NG=F,3.59,0,0,1.06,18,false,false,8.228,7.706,106080,2457,-6.966
2022-08-03,UNG,4.04,0,0,1.06,18,false,false,105.639999,114.120003,3229325,2457,8.027
2022-08-03,NG=F,4.04,0,0,1.06,18,false,false,7.671,8.266,134210,2457,7.267
2022-08-04,UNG,3.94,0,0,1.06,18,false,false,112.120003,112.68,2363900,2457,-1.262
2022-08-04,NG=F,3.94,0,0,1.06,18,false,false,8.281,8.122,102540,2457,-1.742
2022-08-05,UNG,4.39,0,0,1.06,18,false,false,110.519997,110.279999,1102450,2501,-2.13
2022-08-05,NG=F,4.39,0,0,1.06,18,false,false,8.151,8.064,111704,2501,-0.714
2022-08-08,UNG,4.26,0,0,1.06,18,false,false,105.839996,105.120003,1224375,2501,-4.679
2022-08-08,NG=F,4.26,0,0,1.06,18,false,false,7.876,7.589,117789,2501,-5.89
2022-08-09,UNG,2.27,0,0,1.06,18,false,false,107.32,107.839996,1215800,2501,2.588
2022-08-09,NG=F,2.27,0,0,1.06,18,false,false,7.666,7.833,88511,2501,3.215
2022-08-10,UNG,0.86,0,0,1.06,18,false,false,108.040001,113.559998,2210225,2501,5.304
2022-08-10,NG=F,0.86,0,0,1.06,18,false,false,7.858,8.202,111811,2501,4.711
2022-08-11,UNG,0.13,0,0,1.06,18,false,false,116.360001,120.440002,2055425,2501,6.058
2022-08-11,NG=F,0.13,0,0,1.06,18,false,false,8.222,8.874,141751,2501,8.193
2022-08-12,UNG,-0.94,0,0,1.06,18,false,false,122.040001,121.040001,1220175,2519,0.498
2022-08-12,NG=F,-0.94,0,0,1.06,18,false,false,8.717,8.768,68126,2519,-1.195
2022-08-15,UNG,0.06,0,0,1.06,18,false,false,116.720001,122.239998,1604450,2519,0.991
2022-08-15,NG=F,0.06,0,0,1.06,18,false,false,8.679,8.728,80221,2519,-0.456
2022-08-16,UNG,-1.63,0,0,1.06,18,false,false,127.199997,129.080002,2059175,2519,5.596
2022-08-16,NG=F,-1.63,0,0,1.06,18,false,false,8.809,9.329,104087,2519,6.886
2022-08-17,UNG,-1.97,0.038,0,1.06,18,false,false,130.520004,127.519997,1319975,2519,-1.209
2022-08-17,NG=F,-1.97,0.038,0,1.06,18,false,false,9.362,9.244,88675,2519,-0.911
2022-08-18,UNG,-0.62,0,0,1.06,18,false,false,127.519997,127.040001,2577200,2519,-0.376
2022-08-18,NG=F,-0.62,0,0,1.06,18,false,false,9.166,9.188,112102,2519,-0.606
2022-08-19,UNG,0.41,0.047,0,1.06,18,false,false,125.440002,128.199997,1385300,2579,0.913
2022-08-19,NG=F,0.41,0.047,0,1.06,18,false,false,9.201,9.336,69809,2579,1.611
2022-08-22,UNG,0.06,0.047,0,1.06,18,false,false,135.559998,135.160004,1618025,2579,5.429
2022-08-22,NG=F,0.06,0.047,0,1.06,18,false,false,9.174,9.68,92412,2579,3.685
2022-08-23,UNG,0.9,0,0,1.06,18,false,false,136.199997,128.039993,3018675,2579,-5.268
2022-08-23,NG=F,0.9,0,0,1.06,18,false,false,9.817,9.193,118634,2579,-5.031
2022-08-24,UNG,1.86,0,0,1.06,18,false,false,127.480003,127.440002,1839700,2579,-0.469
2022-08-24,NG=F,1.86,0,0,1.06,18,false,false,9.25,9.33,50496,2579,1.49
2022-08-25,UNG,1.99,0,0,1.06,18,false,false,128.839996,129.199997,1053075,2579,1.381
2022-08-25,NG=F,1.99,0,0,1.06,18,false,false,9.239,9.375,25827,2579,0.482
2022-08-26,UNG,2.22,0,0,1.06,18,false,false,131.639999,127.959999,1356825,2640,-0.96
2022-08-26,NG=F,2.22,0,0,1.06,18,false,false,9.372,9.296,33977,2640,-0.843
2022-08-29,UNG,3.98,0,0,1.06,18,false,false,126.800003,127.760002,1369475,2640,-0.156
2022-08-29,NG=F,3.98,0,0,1.06,18,false,false,9.67,9.353,89284,2640,0.613
2022-08-30,UNG,3.1,0,0,1.06,18,false,false,124.760002,125.599998,1189500,2640,-1.691
2022-08-30,NG=F,3.1,0,0,1.06,18,false,false,9.262,9.042,76599,2640,-3.325
2022-08-31,UNG,1.36,0,0,1.06,18,false,false,123.32,126.599998,1373350,2640,0.796
2022-08-31,NG=F,1.36,0,0,1.06,18,false,false,9.082,9.127,86294,2640,0.94
2022-09-01,UNG,2.28,0,0,1.06,18,false,false,128.119995,126.959999,1512525,2640,0.284
2022-09-01,NG=F,2.28,0,0,1.06,18,false,false,9.133,9.262,94244,2640,1.479
2022-09-02,UNG,1.49,0,0,1.06,18,false,false,124.480003,122.839996,2359850,2694,-3.245
2022-09-02,NG=F,1.49,0,0,1.06,18,false,false,9.19,8.786,103166,2694,-5.139
2022-09-06,UNG,1.9,0,0,1.06,18,false,false,115.400002,111.199997,1980600,2694,-9.476
2022-09-06,NG=F,1.9,0,0,1.06,18,false,false,9.028,8.145,149360,2694,-7.296
2022-09-07,UNG,0.79,0,0,1.06,18,false,false,110.120003,108.040001,1509200,2694,-2.842
2022-09-07,NG=F,0.79,0,0,1.06,18,false,false,8.039,7.842,127189,2694,-3.72
2022-09-08,UNG,0.88,0,0,1.06,18,false,false,110.400002,110.120003,1072675,2694,1.925
2022-09-08,NG=F,0.88,0,0,1.06,18,false,false,7.841,7.915,105989,2694,0.931
2022-09-09,UNG,0.49,0,0,1.06,18,false,false,110.959999,111.559998,906675,2771,1.308
2022-09-09,NG=F,0.49,0,0,1.06,18,false,false,7.975,7.996,90496,2771,1.023
2022-09-12,UNG,0.33,0.047,0,1.06,18,false,false,110.839996,116.040001,1306375,2771,4.016
2022-09-12,NG=F,0.33,0.047,0,1.06,18,false,false,8.026,8.249,106172,2771,3.164
2022-09-13,UNG,0.23,0,0,1.06,18,false,false,115,116.519997,1062975,2771,0.414
2022-09-13,NG=F,0.23,0,0,1.06,18,false,false,8.381,8.284,108829,2771,0.424
2022-09-14,UNG,0.31,0,0,1.06,18,false,false,121.639999,125.800003,1754875,2771,7.964
2022-09-14,NG=F,0.31,0,0,1.06,18,false,false,8.391,9.114,137213,2771,10.019
2022-09-15,UNG,0.61,0,0,1.06,18,false,false,117.199997,114.639999,1613825,2771,-8.871
2022-09-15,NG=F,0.61,0,0,1.06,18,false,false,9.073,8.324,127214,2771,-8.668
2022-09-16,UNG,1.55,0,0,1.06,18,false,false,110.720001,107.800003,1123575,2874,-5.967
2022-09-16,NG=F,1.55,0,0,1.06,18,false,false,8.298,7.764,96572,2874,-6.728
2022-09-19,UNG,7.26,0,0,1.06,18,false,false,105.760002,109.400002,1056500,2874,1.484
2022-09-19,NG=F,7.26,0,0,1.06,18,false,false,7.737,7.752,87547,2874,-0.155
2022-09-20,UNG,8.31,0,0,1.06,18,false,false,107.720001,106.68,688525,2874,-2.486
2022-09-20,NG=F,8.31,0,0,1.06,18,false,false,7.864,7.717,80107,2874,-0.451
2022-09-21,UNG,7.42,0,0,1.06,18,false,false,109.839996,107.879997,788150,2874,1.125
2022-09-21,NG=F,7.42,0,0,1.06,18,false,false,7.735,7.779,98568,2874,0.803
2022-09-22,UNG,1.47,0,0,1.06,18,false,false,106.120003,100.599998,904350,2874,-6.748
2022-09-22,NG=F,1.47,0,0,1.06,18,false,false,7.731,7.089,136340,2874,-8.87
2022-09-23,UNG,-4.24,0.113,0,1.06,18,false,false,95,96.279999,1769400,2977,-4.294
2022-09-23,NG=F,-4.24,0.113,0,1.06,18,false,false,7.182,6.828,73669,2977,-3.682
2022-09-26,UNG,-1.28,0,0,1.06,18,false,false,93.32,96.839996,1205825,2977,0.582
2022-09-26,NG=F,-1.28,0,0,1.06,18,false,false,6.844,6.903,24604,2977,1.098
2022-09-27,UNG,-4.38,0.113,0,1.06,18,false,false,94.279999,93.639999,1464075,2977,-3.304
2022-09-27,NG=F,-4.38,0.113,0,1.06,18,false,false,6.936,6.651,36366,2977,-3.651
2022-09-28,UNG,-5.32,0.245,0,1.06,18,false,false,92,96.360001,1156650,2977,2.905
2022-09-28,NG=F,-5.32,0.245,0,1.06,18,false,false,6.666,6.868,98396,2977,3.263
2022-09-29,UNG,-3.66,0,0,1.06,18,false,false,93.400002,94.800003,1156650,2977,-1.619
2022-09-29,NG=F,-3.66,0,0,1.06,18,false,false,7.029,6.874,85719,2977,0.087
2022-09-30,UNG,-2.99,0.047,0,1.06,18,false,false,93.120003,93.519997,1058675,3106,-1.35
2022-09-30,NG=F,-2.99,0.047,0,1.06,18,false,false,6.895,6.766,97372,3106,-1.571
2022-10-03,UNG,-4.67,0.264,1,1.06,18,false,false,89.080002,89.839996,1472550,3106,-3.935
2022-10-03,NG=F,-4.67,0.264,1,1.06,18,false,false,6.8,6.47,104483,3106,-4.375
2022-10-04,UNG,-2.97,0.208,0,1.06,18,false,false,90.800003,93.959999,1352600,3106,4.586
2022-10-04,NG=F,-2.97,0.208,0,1.06,18,false,false,6.526,6.837,121681,3106,5.672
2022-10-05,UNG,0.54,0,0,1.06,18,false,false,95.879997,95.760002,1190525,3106,1.916
2022-10-05,NG=F,0.54,0,0,1.06,18,false,false,6.83,6.93,80869,3106,1.36
2022-10-06,UNG,2.46,0,0,1.06,18,false,false,96.839996,95.360001,1171775,3106,-0.418
2022-10-06,NG=F,2.46,0,0,1.06,18,false,false,6.921,6.972,109938,3106,0.606
2022-10-07,UNG,-0.72,0.123,0,1.06,18,false,false,93.760002,91.760002,1102650,3231,-3.775
2022-10-07,NG=F,-0.72,0.123,0,1.06,18,false,false,6.856,6.748,124707,3231,-3.213
2022-10-10,UNG,-0.36,0,0,1.06,18,false,false,94.239998,89.800003,1284400,3231,-2.136
2022-10-10,NG=F,-0.36,0,0,1.06,18,false,false,6.647,6.435,114235,3231,-4.638
2022-10-11,UNG,2.95,0,0,1.06,18,false,false,90.760002,90.480003,987050,3231,0.757
2022-10-11,NG=F,2.95,0,0,1.06,18,false,false,6.512,6.596,106885,3231,2.502
2022-10-12,UNG,3.97,0,0,1.06,18,false,false,92.599998,88.440002,1082875,3231,-2.255
2022-10-12,NG=F,3.97,0,0,1.06,18,false,false,6.601,6.435,112382,3231,-2.441
2022-10-13,UNG,0.79,0,0,1.06,18,false,false,89.160004,92.160004,1106050,3231,4.206
2022-10-13,NG=F,0.79,0,0,1.06,18,false,false,6.439,6.741,131392,3231,4.755
2022-10-14,UNG,-0.98,0.066,0,1.06,18,false,false,90.480003,89.440002,771825,3342,-2.951
2022-10-14,NG=F,-0.98,0.066,0,1.06,18,false,false,6.684,6.453,96729,3342,-4.272
2022-10-17,UNG,-3.4,0.34,2,1.06,18,false,false,83.279999,83.360001,1386550,3342,-6.798
2022-10-17,NG=F,-3.4,0.34,2,1.06,18,false,false,6.263,5.999,132424,3342,-7.035
2022-10-18,UNG,-10.34,0.783,6,1.06,18,false,true,83.720001,80.160004,1287500,3342,-3.839
2022-10-18,NG=F,-10.34,0.783,6,1.06,18,false,true,5.978,5.745,102085,3342,-4.234
2022-10-19,UNG,-10.71,0.755,3,1.06,18,false,true,77.480003,76.279999,1512950,3342,-4.84
2022-10-19,NG=F,-10.71,0.755,3,1.06,18,false,true,5.686,5.462,107157,3342,-4.926
2022-10-20,UNG,-6.55,0.406,0,1.06,18,false,false,75.239998,75.32,1647450,3342,-1.259
2022-10-20,NG=F,-6.55,0.406,0,1.06,18,false,false,5.456,5.358,104216,3342,-1.904
2022-10-21,UNG,-0.16,0,0,1.06,18,false,false,71.440002,71.279999,2021875,3394,-5.364
2022-10-21,NG=F,-0.16,0,0,1.06,18,false,false,5.322,4.959,101734,3394,-7.447
2022-10-24,UNG,7.38,0,0,1.06,18,false,false,72.360001,74.32,1876725,3394,4.265
2022-10-24,NG=F,7.38,0,0,1.06,18,false,false,4.97,5.199,69672,3394,4.84
2022-10-25,UNG,5.5,0,0,1.06,18,false,false,75.800003,80,2039150,3394,7.643
2022-10-25,NG=F,5.5,0,0,1.06,18,false,false,5.187,5.613,39947,3394,7.963
2022-10-26,UNG,1.54,0.047,0,1.06,18,false,false,76.400002,79.32,1864325,3394,-0.85
2022-10-26,NG=F,1.54,0.047,0,1.06,18,false,false,5.729,5.606,36778,3394,-0.125
2022-10-27,UNG,-0.37,0,0,1.06,18,false,false,77.720001,75.639999,1663875,3394,-4.639
2022-10-27,NG=F,-0.37,0,0,1.06,18,false,false,5.703,5.186,118808,3394,-7.492
2022-10-28,UNG,-0.25,0,0,1.06,18,false,false,73.440002,74.760002,1626675,3501,-1.163
2022-10-28,NG=F,-0.25,0,0,1.06,18,false,false,5.848,5.684,84706,3501,9.603
2022-10-31,UNG,6.48,0,0,1.06,18,false,false,81.080002,81.519997,2199150,3501,9.042
2022-10-31,NG=F,6.48,0,0,1.06,18,false,false,5.832,6.355,128751,3501,11.805
2022-11-01,UNG,8.01,0,0,1.06,18,true,false,77.32,75.360001,2356350,3501,-7.556
2022-11-01,NG=F,8.01,0,0,1.06,18,true,false,6.27,5.714,136649,3501,-10.087
2022-11-02,UNG,9.11,0,0,1.06,18,true,false,79.279999,79.639999,1291000,3501,5.679
2022-11-02,NG=F,9.11,0,0,1.06,18,true,false,5.829,6.268,104854,3501,9.695
2022-11-03,UNG,10.51,0,0,1.06,18,true,false,78.519997,76.400002,1353175,3501,-4.068
2022-11-03,NG=F,10.51,0,0,1.06,18,true,false,6.202,5.975,98527,3501,-4.675
2022-11-04,UNG,11.93,0,0,1.06,18,true,false,78.800003,83.279999,1923325,3580,9.005
2022-11-04,NG=F,11.93,0,0,1.06,18,true,false,5.935,6.4,117251,3580,7.113
2022-11-07,UNG,11.09,0,0,1.06,18,true,false,90.120003,86.800003,2470550,3580,4.227
2022-11-07,NG=F,11.09,0,0,1.06,18,true,false,6.98,6.944,171262,3580,8.5
2022-11-08,UNG,7.07,0,0,1.06,18,true,false,82.480003,80.800003,2276250,3580,-6.912
2022-11-08,NG=F,7.07,0,0,1.06,18,true,false,6.687,6.138,146540,3580,-11.607
2022-11-09,UNG,7.38,0,0,1.06,18,true,false,75.639999,76.639999,2285175,3580,-5.149
2022-11-09,NG=F,7.38,0,0,1.06,18,true,false,6.19,5.865,134654,3580,-4.448
2022-11-10,UNG,10.57,0,0,1.06,18,true,false,78.440002,79.519997,1467350,3580,3.758
2022-11-10,NG=F,10.57,0,0,1.06,18,true,false,5.95,6.239,101637,3580,6.377
2022-11-11,UNG,8.34,0.038,0,1.06,18,true,false,81.68,76.639999,2940350,3644,-3.622
2022-11-11,NG=F,8.34,0.038,0,1.06,18,true,false,6.165,5.879,110492,3644,-5.77
2022-11-14,UNG,-7.32,0.415,0,1.06,18,true,false,82.279999,78.080002,2888375,3644,1.879
2022-11-14,NG=F,-7.32,0.415,0,1.06,18,true,false,6.119,5.933,110910,3644,0.919
2022-11-15,UNG,-6.11,0.274,0,1.06,18,true,false,76.519997,79.080002,1891350,3644,1.281
2022-11-15,NG=F,-6.11,0.274,0,1.06,18,true,false,6.065,6.034,76925,3644,1.702
2022-11-16,UNG,-5.59,0.217,1,1.06,18,true,false,75.360001,80.360001,2303575,3644,1.619
2022-11-16,NG=F,-5.59,0.217,1,1.06,18,true,false,6.138,6.2,112921,3644,2.751
