issueDate,targetDate,leadDays,windowId,modelId,weightedAnomalyF,coveragePct,extremeCount,sampledWeight,locationCount,sampledValidHoursUtc,qualifies,source
2024-03-21,2024-03-22,1,selloff,ecmwf-aifs-00z-aws-open,2.442,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240321/00z/aifs/0p25/oper/20240321000000-24h-oper-fc.grib2"
2024-03-20,2024-03-30,10,rumor,ecmwf-aifs-00z-aws-open,-4.578,0.311,2,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240320/00z/aifs/0p25/oper/20240320000000-240h-oper-fc.grib2"
2024-03-21,2024-03-23,2,selloff,ecmwf-aifs-00z-aws-open,1.076,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240321/00z/aifs/0p25/oper/20240321000000-48h-oper-fc.grib2"
2024-03-21,2024-03-24,3,selloff,ecmwf-aifs-00z-aws-open,-2.131,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240321/00z/aifs/0p25/oper/20240321000000-72h-oper-fc.grib2"
2024-03-21,2024-03-29,8,rumor,ecmwf-aifs-00z-aws-open,2.551,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240321/00z/aifs/0p25/oper/20240321000000-192h-oper-fc.grib2"
2024-03-21,2024-03-28,7,rumor,ecmwf-aifs-00z-aws-open,-2.562,0.132,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240321/00z/aifs/0p25/oper/20240321000000-168h-oper-fc.grib2"
2024-03-21,2024-03-30,9,rumor,ecmwf-aifs-00z-aws-open,7.37,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240321/00z/aifs/0p25/oper/20240321000000-216h-oper-fc.grib2"
2024-03-21,2024-03-31,10,rumor,ecmwf-aifs-00z-aws-open,7.899,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240321/00z/aifs/0p25/oper/20240321000000-240h-oper-fc.grib2"
2024-03-22,2024-03-24,2,selloff,ecmwf-aifs-00z-aws-open,-1.415,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240322/00z/aifs/0p25/oper/20240322000000-48h-oper-fc.grib2"
2024-03-22,2024-03-23,1,selloff,ecmwf-aifs-00z-aws-open,1.958,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240322/00z/aifs/0p25/oper/20240322000000-24h-oper-fc.grib2"
2024-03-22,2024-03-29,7,rumor,ecmwf-aifs-00z-aws-open,2.564,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240322/00z/aifs/0p25/oper/20240322000000-168h-oper-fc.grib2"
2024-03-22,2024-03-25,3,selloff,ecmwf-aifs-00z-aws-open,1.248,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240322/00z/aifs/0p25/oper/20240322000000-72h-oper-fc.grib2"
2024-03-22,2024-03-31,9,rumor,ecmwf-aifs-00z-aws-open,11.187,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240322/00z/aifs/0p25/oper/20240322000000-216h-oper-fc.grib2"
2024-03-22,2024-03-30,8,rumor,ecmwf-aifs-00z-aws-open,6.208,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240322/00z/aifs/0p25/oper/20240322000000-192h-oper-fc.grib2"
2024-03-23,2024-03-24,1,selloff,ecmwf-aifs-00z-aws-open,-0.707,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240323/00z/aifs/0p25/oper/20240323000000-24h-oper-fc.grib2"
2024-03-23,2024-03-25,2,selloff,ecmwf-aifs-00z-aws-open,2.279,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240323/00z/aifs/0p25/oper/20240323000000-48h-oper-fc.grib2"
2024-03-23,2024-03-26,3,selloff,ecmwf-aifs-00z-aws-open,6.98,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240323/00z/aifs/0p25/oper/20240323000000-72h-oper-fc.grib2"
2024-03-23,2024-03-30,7,rumor,ecmwf-aifs-00z-aws-open,6.205,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240323/00z/aifs/0p25/oper/20240323000000-168h-oper-fc.grib2"
2024-03-24,2024-03-25,1,selloff,ecmwf-aifs-00z-aws-open,2.848,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240324/00z/aifs/0p25/oper/20240324000000-24h-oper-fc.grib2"
2024-03-23,2024-03-31,8,rumor,ecmwf-aifs-00z-aws-open,6.737,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240323/00z/aifs/0p25/oper/20240323000000-192h-oper-fc.grib2"
2024-03-24,2024-03-26,2,selloff,ecmwf-aifs-00z-aws-open,7.311,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240324/00z/aifs/0p25/oper/20240324000000-48h-oper-fc.grib2"
2024-03-24,2024-03-27,3,selloff,ecmwf-aifs-00z-aws-open,1.913,0.104,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240324/00z/aifs/0p25/oper/20240324000000-72h-oper-fc.grib2"
2024-03-24,2024-03-31,7,rumor,ecmwf-aifs-00z-aws-open,6.805,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240324/00z/aifs/0p25/oper/20240324000000-168h-oper-fc.grib2"
2024-03-25,2024-03-28,3,selloff,ecmwf-aifs-00z-aws-open,-0.155,0.066,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240325/00z/aifs/0p25/oper/20240325000000-72h-oper-fc.grib2"
2024-03-25,2024-03-26,1,selloff,ecmwf-aifs-00z-aws-open,7.162,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240325/00z/aifs/0p25/oper/20240325000000-24h-oper-fc.grib2"
2024-03-25,2024-03-27,2,selloff,ecmwf-aifs-00z-aws-open,1.315,0.151,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240325/00z/aifs/0p25/oper/20240325000000-48h-oper-fc.grib2"
2024-03-26,2024-03-27,1,selloff,ecmwf-aifs-00z-aws-open,1.697,0.151,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240326/00z/aifs/0p25/oper/20240326000000-24h-oper-fc.grib2"
2024-10-22,2024-11-01,10,rumor,ecmwf-aifs-00z-aws-open,12.018,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20241022/00z/aifs/0p25/oper/20241022000000-240h-oper-fc.grib2"
2024-03-30,2024-03-31,1,selloff,ecmwf-aifs-00z-aws-open,11.154,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240330/00z/aifs/0p25/oper/20240330000000-24h-oper-fc.grib2"
2024-03-27,2024-03-28,1,selloff,ecmwf-aifs-00z-aws-open,0.566,0.066,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240327/00z/aifs/0p25/oper/20240327000000-24h-oper-fc.grib2"
2024-03-29,2024-03-31,2,selloff,ecmwf-aifs-00z-aws-open,10.717,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240329/00z/aifs/0p25/oper/20240329000000-48h-oper-fc.grib2"
2024-03-28,2024-03-30,2,selloff,ecmwf-aifs-00z-aws-open,8.592,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240328/00z/aifs/0p25/oper/20240328000000-48h-oper-fc.grib2"
2024-03-28,2024-03-29,1,selloff,ecmwf-aifs-00z-aws-open,4.362,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240328/00z/aifs/0p25/oper/20240328000000-24h-oper-fc.grib2"
2024-03-26,2024-03-29,3,selloff,ecmwf-aifs-00z-aws-open,2.652,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240326/00z/aifs/0p25/oper/20240326000000-72h-oper-fc.grib2"
2024-03-29,2024-03-30,1,selloff,ecmwf-aifs-00z-aws-open,8.274,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240329/00z/aifs/0p25/oper/20240329000000-24h-oper-fc.grib2"
2024-03-28,2024-03-31,3,selloff,ecmwf-aifs-00z-aws-open,11.206,0,0,1.06,18,0,false,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240328/00z/aifs/0p25/oper/20240328000000-72h-oper-fc.grib2"
