date,open,high,low,close,volume,contract,storageBcf
2001-11-12,95.19999694824219,96.12000274658203,94,55.717315673828125,4122500,DIA,0
2001-11-13,96.79000091552734,97.8499984741211,96.61000061035156,57.04127502441406,4026000,DIA,0
2001-11-14,98.44999694824219,98.88999938964844,97.58000183105469,57.47869110107422,2772100,DIA,0
2001-11-15,98.30000305175781,99.25,98.20999908447266,57.822845458984375,3540500,DIA,0
2001-11-16,99.16000366210938,99.33999633789062,98.01000213623047,57.7451057434082,3945800,DIA,0
2001-11-19,99.44999694824219,100.13999938964844,98.9000015258789,58.463504791259766,2794300,DIA,0
2001-11-20,99.69999694824219,99.98999786376953,99.05000305175781,57.89693069458008,3313500,DIA,0
2001-11-21,99.0999984741211,99.0999984741211,98.12000274658203,57.47062301635742,3219200,DIA,0
2001-11-23,98.55000305175781,99.94999694824219,98.44999694824219,58.34670639038086,873900,DIA,0
2001-11-26,99.94999694824219,100.1500015258789,99.0999984741211,58.28830337524414,2250800,DIA,0
2001-11-27,99.5,100.13999938964844,98.41000366210938,57.77431869506836,5033100,DIA,0
2001-11-28,98.41999816894531,98.48999786376953,97.16000366210938,56.82816696166992,3206200,DIA,0
2001-11-29,97.55000305175781,98.80999755859375,97.05999755859375,57.704261779785156,2597100,DIA,0
2001-11-30,98.41999816894531,99.1500015258789,98.0999984741211,57.58162307739258,3416100,DIA,0
2001-12-03,98.0999984741211,98.0999984741211,97.20999908447266,57.120182037353516,1779200,DIA,0
2001-12-04,98.30000305175781,99.44999694824219,97.58000183105469,58.0838737487793,2617500,DIA,0
2001-12-05,99.7300033569336,101.69999694824219,99.5999984741211,59.10593032836914,2938700,DIA,0
2001-12-06,101.22000122070312,101.94999694824219,101,59.16444396972656,3566000,DIA,0
2001-12-07,100.81999969482422,101.23999786376953,100.16999816894531,58.930763244628906,3954900,DIA,0
2001-12-10,100.3499984741211,101,99.3499984741211,58.05467224121094,2329700,DIA,0
2001-12-11,99.79000091552734,100.48999786376953,98.80000305175781,57.85025405883789,3352000,DIA,0
2001-12-12,99.4000015258789,99.6500015258789,98.11000061035156,57.95539474487305,3120800,DIA,0
2001-12-13,98.30000305175781,98.79000091552734,97.5199966430664,57.0034065246582,2976500,DIA,0
2001-12-14,97.80999755859375,98.79000091552734,97.5999984741211,57.58742141723633,3638200,DIA,0
2001-12-17,98.3499984741211,99.5999984741211,98.33999633789062,57.99626922607422,2430900,DIA,0
2001-12-18,99.86000061035156,100.4000015258789,99.61000061035156,58.638797760009766,1557500,DIA,0
2001-12-19,99.5999984741211,101.16999816894531,99.36000061035156,59.08258819580078,2250900,DIA,0
2001-12-20,100.80000305175781,101.06999969482422,100.0999984741211,58.527748107910156,2260600,DIA,0
2001-12-21,100.55000305175781,100.7699966430664,100.01000213623047,58.82217788696289,2951100,DIA,0
2001-12-24,100.5199966430664,100.77999877929688,100.4000015258789,58.816341400146484,372500,DIA,0
2001-12-26,100.48999786376953,101.80000305175781,100.45999908447266,59.190887451171875,1462000,DIA,0
2001-12-27,101.12000274658203,101.55000305175781,100.88999938964844,59.401649475097656,1850300,DIA,0
2001-12-28,101.69999694824219,101.94000244140625,101.12999725341797,59.208431243896484,1401100,DIA,0
2001-12-31,101.33999633789062,101.47000122070312,99.66000366210938,58.41246795654297,1706300,DIA,0
2002-01-02,100.4800033569336,100.9000015258789,99.4000015258789,59.02694320678711,2843500,DIA,0
2002-01-03,100.80000305175781,101.98999786376953,100.62999725341797,59.67085266113281,1465800,DIA,0
2002-01-04,102.36000061035156,102.94999694824219,102.0199966430664,60.18003845214844,2288900,DIA,0
2002-01-07,102.87000274658203,103.13999938964844,101.88999938964844,59.782066345214844,2485200,DIA,0
2002-01-08,101.80000305175781,102.25,101.30000305175781,59.547943115234375,5034200,DIA,0
2002-01-09,101.94999694824219,102.98999786376953,100.72000122070312,59.03279495239258,3587500,DIA,0
2002-01-10,100.94999694824219,101.16000366210938,100.4000015258789,59.05626678466797,2766300,DIA,0
2002-01-11,100.91999816894531,101.0999984741211,99.8499984741211,58.57049560546875,2473600,DIA,0
2002-01-14,99.73999786376953,99.86000061035156,98.91000366210938,58.0319938659668,3472000,DIA,0
2002-01-15,99.3499984741211,99.9800033569336,98.72000122070312,58.23685836791992,2979800,DIA,0
2002-01-16,98.5999984741211,99,97.05000305175781,56.85558319091797,5160600,DIA,0
2002-01-17,97.83999633789062,98.75,97.5199966430664,57.49358367919922,3493700,DIA,0
2002-01-18,97.4800033569336,98.37999725341797,97,57.35239028930664,3446800,DIA,0
2002-01-22,98.33999633789062,98.55000305175781,97,56.9891242980957,1951100,DIA,0
2002-01-23,97.44999694824219,97.83000183105469,96.87999725341797,57.05946731567383,3672900,DIA,0
2002-01-24,97.94000244140625,98.66000366210938,97.76000213623047,57.45783996582031,3954400,DIA,0
2002-01-25,97.66000366210938,99.05999755859375,97.56999969482422,57.692115783691406,3244800,DIA,0
2002-01-28,98.86000061035156,99.04000091552734,98.01000213623047,57.92646789550781,1713400,DIA,0
2002-01-29,98.94999694824219,99.20999908447266,96.0999984741211,56.35060119628906,4651500,DIA,0
2002-01-30,96.5,97.87999725341797,95.30000305175781,57.31728744506836,6106800,DIA,0
2002-01-31,98.05000305175781,99.30999755859375,97.79000091552734,58.137386322021484,3945600,DIA,0
2002-02-01,99.11000061035156,99.55999755859375,98.63999938964844,58.16083908081055,3651500,DIA,0
2002-02-04,99.0999984741211,99.0999984741211,96.77999877929688,56.82515335083008,6935100,DIA,0
2002-02-05,96.55000305175781,97.83999633789062,96.0999984741211,56.70796203613281,5755800,DIA,0
2002-02-06,97.02999877929688,97.4800033569336,96.1500015258789,56.60835647583008,4384700,DIA,0
2002-02-07,96.7300033569336,97.5999984741211,96.1500015258789,56.338863372802734,2955200,DIA,0
2002-02-08,96.5999984741211,97.72000122070312,95.8499984741211,57.18832778930664,4380000,DIA,0
2002-02-11,97.5999984741211,99.11000061035156,97.33999633789062,57.90892028808594,2169100,DIA,0
2002-02-12,98.45999908447266,99.23999786376953,98.19999694824219,57.87369155883789,1341100,DIA,0
2002-02-13,99.16000366210938,100.19000244140625,98.98999786376953,58.611907958984375,3350100,DIA,0
2002-02-14,100.4000015258789,100.79000091552734,99.75,58.758384704589844,6434900,DIA,0
2002-02-15,100.0999984741211,100.18000030517578,99.02999877929688,58.162967681884766,3838800,DIA,0
2002-02-19,98.5999984741211,98.9000015258789,97.37000274658203,57.206783294677734,3716300,DIA,0
2002-02-20,97.97000122070312,99.91999816894531,97.4000015258789,58.55594253540039,7177100,DIA,0
2002-02-21,99.37000274658203,100.45999908447266,98.3499984741211,57.711246490478516,10841000,DIA,0
2002-02-22,98.5,100.25,98.04000091552734,58.64983367919922,8244600,DIA,0
2002-02-25,100.05999755859375,101.94000244140625,99.9800033569336,59.60603713989258,8931500,DIA,0
2002-02-26,101.75,102.0999984741211,100.3499984741211,59.31855010986328,12740300,DIA,0
2002-02-27,101.9000015258789,102.69999694824219,100.6500015258789,59.62948989868164,7881200,DIA,0
2002-02-28,101.8499984741211,102.61000061035156,101.0999984741211,59.306827545166016,5257900,DIA,0
2002-03-01,101.79000091552734,104,101.23999786376953,60.9141845703125,8306600,DIA,0
2002-03-04,104.19999694824219,106.25,104.08000183105469,62.134281158447266,8199400,DIA,0
