date,open,high,low,close,adjustedClose,volume,symbol,source
2007-06-29,110.5,111.1500015258789,110.25,111,111,104,KC=F,Yahoo chart API continuous-futures proxy
2007-07-02,109,111.19999694824219,109.0999984741211,110.19999694824219,110.19999694824219,98,KC=F,Yahoo chart API continuous-futures proxy
2007-07-03,109.1500015258789,109.30000305175781,109,109.0999984741211,109.0999984741211,57,KC=F,Yahoo chart API continuous-futures proxy
2007-07-05,108.30000305175781,108.30000305175781,108.30000305175781,108.30000305175781,108.30000305175781,64,KC=F,Yahoo chart API continuous-futures proxy
2007-07-06,107.4000015258789,108.25,107,107.25,107.25,38,KC=F,Yahoo chart API continuous-futures proxy
2007-07-09,107.19999694824219,108,106.9000015258789,107.05000305175781,107.05000305175781,17,KC=F,Yahoo chart API continuous-futures proxy
2007-07-10,107,108.5999984741211,107,108.5,108.5,39,KC=F,Yahoo chart API continuous-futures proxy
2007-07-11,109.19999694824219,109.19999694824219,109.19999694824219,109.19999694824219,109.19999694824219,30,KC=F,Yahoo chart API continuous-futures proxy
2007-07-12,108.55000305175781,108.55000305175781,108.5,109.4000015258789,109.4000015258789,10,KC=F,Yahoo chart API continuous-futures proxy
2007-07-13,109,109,107,107.75,107.75,7,KC=F,Yahoo chart API continuous-futures proxy
2007-07-16,109.25,109.25,109.25,109.25,109.25,32,KC=F,Yahoo chart API continuous-futures proxy
2007-07-17,110.5999984741211,110.5999984741211,110,110.5999984741211,110.5999984741211,6,KC=F,Yahoo chart API continuous-futures proxy
2007-07-18,111.5999984741211,112.0999984741211,111,112.5,112.5,32,KC=F,Yahoo chart API continuous-futures proxy
2007-07-19,113.0999984741211,113.75,111.0999984741211,112.75,112.75,12439,KC=F,Yahoo chart API continuous-futures proxy
2007-07-20,114.19999694824219,114.69999694824219,113.30000305175781,114,114,5335,KC=F,Yahoo chart API continuous-futures proxy
2007-07-23,113.5,114.9000015258789,111.75,112.3499984741211,112.3499984741211,11039,KC=F,Yahoo chart API continuous-futures proxy
2007-07-24,111.94999694824219,116.19999694824219,111.25,115.75,115.75,20075,KC=F,Yahoo chart API continuous-futures proxy
2007-07-25,115.5,115.5999984741211,114,114.19999694824219,114.19999694824219,10869,KC=F,Yahoo chart API continuous-futures proxy
2007-07-26,114.4000015258789,115,111,111.4000015258789,111.4000015258789,13666,KC=F,Yahoo chart API continuous-futures proxy
2007-07-27,111.5,113.30000305175781,111,112.69999694824219,112.69999694824219,10291,KC=F,Yahoo chart API continuous-futures proxy
2007-07-30,112.5,113.44999694824219,111.5999984741211,112.94999694824219,112.94999694824219,10143,KC=F,Yahoo chart API continuous-futures proxy
2007-07-31,112.94999694824219,114.4000015258789,112.5,114.30000305175781,114.30000305175781,10318,KC=F,Yahoo chart API continuous-futures proxy
2007-08-01,113.80000305175781,114.5,112.75,113.0999984741211,113.0999984741211,11888,KC=F,Yahoo chart API continuous-futures proxy
2007-08-02,113.1500015258789,116.5999984741211,113.1500015258789,116.19999694824219,116.19999694824219,21660,KC=F,Yahoo chart API continuous-futures proxy
2007-08-03,116.5,118.4000015258789,116.19999694824219,117.6500015258789,117.6500015258789,15011,KC=F,Yahoo chart API continuous-futures proxy
2007-08-06,117.9000015258789,119.5,116.25,118.4000015258789,118.4000015258789,16460,KC=F,Yahoo chart API continuous-futures proxy
2007-08-07,118.9000015258789,118.9000015258789,116.5,117.44999694824219,117.44999694824219,17461,KC=F,Yahoo chart API continuous-futures proxy
2007-08-08,116.94999694824219,119,116.44999694824219,118.5,118.5,14565,KC=F,Yahoo chart API continuous-futures proxy
2007-08-09,118.5,119.9000015258789,117.80000305175781,119.5,119.5,18855,KC=F,Yahoo chart API continuous-futures proxy
2007-08-10,118.8499984741211,121,116.9000015258789,120.5999984741211,120.5999984741211,23619,KC=F,Yahoo chart API continuous-futures proxy
2007-08-13,119.3499984741211,121.9000015258789,118.94999694824219,120.75,120.75,25700,KC=F,Yahoo chart API continuous-futures proxy
2007-08-14,120.5999984741211,121.9000015258789,118.3499984741211,119.1500015258789,119.1500015258789,17850,KC=F,Yahoo chart API continuous-futures proxy
2007-08-15,118.9000015258789,119.8499984741211,117.30000305175781,119.19999694824219,119.19999694824219,11777,KC=F,Yahoo chart API continuous-futures proxy
2007-08-16,118.5,118.9000015258789,110.94999694824219,111.30000305175781,111.30000305175781,18087,KC=F,Yahoo chart API continuous-futures proxy
2007-08-17,112.0999984741211,115.94999694824219,112.0999984741211,115.55000305175781,115.55000305175781,7546,KC=F,Yahoo chart API continuous-futures proxy
2007-08-20,115.19999694824219,116.30000305175781,114.25,114.8499984741211,114.8499984741211,7546,KC=F,Yahoo chart API continuous-futures proxy
2007-08-21,114.8499984741211,115.30000305175781,113.9000015258789,114.25,114.25,10353,KC=F,Yahoo chart API continuous-futures proxy
2007-08-22,114.4000015258789,115.05000305175781,113.75,114.44999694824219,114.44999694824219,11256,KC=F,Yahoo chart API continuous-futures proxy
2007-08-23,114.4000015258789,116.3499984741211,114.4000015258789,115.8499984741211,115.8499984741211,1042,KC=F,Yahoo chart API continuous-futures proxy
2007-08-24,116.4000015258789,116.6500015258789,114.4000015258789,114.6500015258789,114.6500015258789,557,KC=F,Yahoo chart API continuous-futures proxy
2007-08-27,114.69999694824219,114.69999694824219,113,113.0999984741211,113.0999984741211,184,KC=F,Yahoo chart API continuous-futures proxy
2007-08-28,113.30000305175781,114.8499984741211,113,113.6500015258789,113.6500015258789,388,KC=F,Yahoo chart API continuous-futures proxy
2007-08-29,113.9000015258789,114.25,112.5,112.6500015258789,112.6500015258789,83,KC=F,Yahoo chart API continuous-futures proxy
2007-08-30,112.6500015258789,112.94999694824219,111.75,111.75,111.75,92,KC=F,Yahoo chart API continuous-futures proxy
2007-08-31,112.25,113.44999694824219,111.75,112.6500015258789,112.6500015258789,112,KC=F,Yahoo chart API continuous-futures proxy
2007-09-04,112.80000305175781,115.80000305175781,112.80000305175781,114.55000305175781,114.55000305175781,12,KC=F,Yahoo chart API continuous-futures proxy
2007-09-05,114.25,114.25,112.5,112.44999694824219,112.44999694824219,27,KC=F,Yahoo chart API continuous-futures proxy
