date,open,high,low,close,adjustedClose,volume,symbol,source
1998-01-20,77.8125,78.84375,77.40625,78.8125,43.50149154663086,1744600,DIA,Yahoo chart API
1998-01-21,78.09375,78.375,77.28125,77.84375,42.96677017211914,1839600,DIA,Yahoo chart API
1998-01-22,77.1875,77.859375,76.9375,77.1875,42.604557037353516,1662600,DIA,Yahoo chart API
1998-01-23,77.5,77.75,76.3125,77,42.50105667114258,1693700,DIA,Yahoo chart API
1998-01-26,77.375,77.671875,76.9375,77.3125,42.673545837402344,1172800,DIA,Yahoo chart API
1998-01-27,77.125,78.5625,77.078125,78.21875,43.17378616333008,1454500,DIA,Yahoo chart API
1998-01-28,78.375,79.234375,78.21875,79.125,43.673988342285156,1181200,DIA,Yahoo chart API
1998-01-29,79.0625,80.25,78.890625,79.40625,43.82920455932617,1468500,DIA,Yahoo chart API
1998-01-30,79.9375,79.9375,78.96875,79.234375,43.7343864440918,1095600,DIA,Yahoo chart API
1998-02-02,80.625,81.3125,80.40625,81.015625,44.71754455566406,955600,DIA,Yahoo chart API
1998-02-03,81,81.671875,80.65625,81.65625,45.0711555480957,619400,DIA,Yahoo chart API
1998-02-04,81.21875,81.65625,80.8125,81.21875,44.82963943481445,753200,DIA,Yahoo chart API
1998-02-05,81.8125,81.90625,80.734375,81.234375,44.83824920654297,1067600,DIA,Yahoo chart API
1998-02-06,81.5,82.171875,81.359375,82.109375,45.321266174316406,1069700,DIA,Yahoo chart API
1998-02-09,82.09375,82.25,81.4375,81.78125,45.1401252746582,515900,DIA,Yahoo chart API
1998-02-10,82.03125,83.34375,81.921875,83.15625,45.89908981323242,892100,DIA,Yahoo chart API
1998-02-11,82.96875,83.390625,82.84375,83.15625,45.89908981323242,515000,DIA,Yahoo chart API
1998-02-12,82.734375,84.109375,82.375,83.6875,46.192344665527344,1065000,DIA,Yahoo chart API
1998-02-13,83.34375,83.84375,83.171875,83.640625,46.16644287109375,596700,DIA,Yahoo chart API
1998-02-17,84.3125,84.71875,83.890625,84.0625,46.39929962158203,840600,DIA,Yahoo chart API
1998-02-18,84.078125,84.703125,83.84375,84.625,46.709781646728516,773000,DIA,Yahoo chart API
1998-02-19,84.640625,84.703125,83.828125,83.828125,46.2698974609375,804800,DIA,Yahoo chart API
1998-02-20,84.078125,84.46875,83.3125,84.28125,46.520042419433594,540600,DIA,Yahoo chart API
